PersonID,Activity,1.3692927,5.8875403,1.0663016
PersonID,Activity,1.556232,5.94766,0.6451648
PersonID,Activity,2.0949163,5.8396835,0.69302124
PersonID,Activity,2.4705894,5.6482577,0.9729815
PersonID,Activity,2.5591238,5.588437,1.6169499
PersonID,Activity,3.179164,5.3775697,2.1460629
PersonID,Activity,4.0555353,4.901398,2.3162522
PersonID,Activity,4.6636114,4.5278187,2.3808584
PersonID,Activity,5.0491548,4.1781673,2.359323
PersonID,Activity,5.333901,3.7235312,2.7062824
PersonID,Activity,5.1233325,3.333202,3.7070804
PersonID,Activity,4.982156,2.9021947,4.944768
PersonID,Activity,5.72423,2.39701,5.7517476
PersonID,Activity,6.4854465,1.8176479,6.2374907
PersonID,Activity,6.4471617,1.274178,6.4459653
PersonID,Activity,6.5165534,0.733101,6.5871415
PersonID,Activity,7.687541,0.27816564,7.0540414
PersonID,Activity,8.283653,0.060418773,8.962018
PersonID,Activity,7.7832537,0.18723837,11.274681
PersonID,Activity,7.819146,0.18723837,12.694522
PersonID,Activity,8.130213,0.2015953,13.173386
PersonID,Activity,7.450352,0.369392,13.745569
PersonID,Activity,6.5141606,0.58713883,14.482858
PersonID,Activity,6.0571313,0.79770726,15.210575
PersonID,Activity,5.3506503,1.1760724,16.156338
PersonID,Activity,4.45065,1.5257236,16.637594
PersonID,Activity,3.926323,1.7147565,16.220945
PersonID,Activity,3.6412778,1.96361,15.4023
PersonID,Activity,3.315854,2.224727,14.789438
PersonID,Activity,2.8489544,2.5477579,14.186148
PersonID,Activity,2.449054,2.7418756,13.455739
PersonID,Activity,2.2815564,2.7705896,12.799807
PersonID,Activity,2.1260228,2.844767,12.165409
PersonID,Activity,1.934298,2.859124,11.492727
PersonID,Activity,1.2592229,2.9572296,10.808081
PersonID,Activity,0.4118646,3.1513474,10.113564
PersonID,Activity,-0.49322057,3.3714871,9.570094
PersonID,Activity,-1.3241283,3.7450666,8.928518
PersonID,Activity,-2.1044874,4.008277,8.140981
PersonID,Activity,-2.6694927,4.254738,7.3340015
PersonID,Activity,-2.8752756,4.666602,6.591927
PersonID,Activity,-2.3772693,4.666602,5.8857455
PersonID,Activity,-2.2360928,4.93729,5.10748
PersonID,Activity,-2.097309,5.1717873,4.47069
PersonID,Activity,-1.9609182,5.4664035,3.673581
PersonID,Activity,-1.0725827,5.483153,3.1348968
